Seq1	Seq2	Tot Score	Tot Energy	Max Score	Max Energy	Strand	Len1	Len2	Positions
asu-miR-67-5p	AgR003_g272_t02	163.00	-21.88	163.00	-21.88	398862	25	2570	 2491
asu-miR-67-5p	AgR003_g272_t03	163.00	-21.88	163.00	-21.88	398863	25	2570	 2491
asu-miR-67-5p	AgR003_g272_t04	163.00	-21.88	163.00	-21.88	398864	25	2570	 2491
asu-miR-67-5p	AgR003_g272_t05	163.00	-21.88	163.00	-21.88	398865	25	2570	 2491
asu-miR-67-5p	AgR003_g272_t06	163.00	-21.88	163.00	-21.88	398866	25	2570	 2491
asu-miR-67-5p	AgR003_g272_t07	163.00	-21.88	163.00	-21.88	398867	25	2570	 2491
asu-miR-67-5p	AgR037_g117_t01	163.00	-27.92	163.00	-27.92	441297	25	4238	 1509
asu-miR-67-5p	AgR045_g009_t01	163.00	-23.48	163.00	-23.48	446287	25	2522	 1393
asu-miR-67-5p	AgR045_g009_t02	163.00	-23.48	163.00	-23.48	446288	25	2872	 1743
asu-miR-67-5p	AgR045_g009_t03	163.00	-23.48	163.00	-23.48	446290	25	1373	 244
asu-miR-67-5p	AgR045_g009_t04	163.00	-23.48	163.00	-23.48	446292	25	2126	 997
asu-miR-67-5p	AgR051X_g042_t01	471.00	-72.92	163.00	-27.66	447939	25	10764	 3788 3274 8592
asu-miR-67-5p	AgR051X_g042_t02	471.00	-72.92	163.00	-27.66	447943	25	10764	 3788 3274 8592
asu-miR-67-5p	AgR085_g004_t01	163.00	-24.42	163.00	-24.42	455276	25	1742	 1592
asu-miR-67-5p	AgR085_g004_t02	163.00	-24.42	163.00	-24.42	455277	25	2307	 2157
asu-miR-71-3p	AgB02_g009_t01	163.00	-20.41	163.00	-20.41	81975	22	2015	 1350
asu-miR-71-3p	AgB02_g009_t02	163.00	-20.41	163.00	-20.41	81976	22	2015	 1350
asu-miR-71-3p	AgB02_g009_t03	163.00	-20.41	163.00	-20.41	81977	22	2015	 1350
asu-miR-71-3p	AgB02_g196_t02	310.00	-39.62	163.00	-24.47	82749	22	3112	 816 2735
asu-miR-71-3p	AgB02_g196_t05	310.00	-39.62	163.00	-24.47	82754	22	2727	 431 2350
asu-miR-71-3p	AgB03_g330_t02	462.00	-45.42	163.00	-16.10	87670	22	3387	 539 2760 1584
asu-miR-71-3p	AgB03_g330_t03	462.00	-45.42	163.00	-16.10	87671	22	3387	 539 2760 1584
asu-miR-71-3p	AgB03_g330_t04	462.00	-45.42	163.00	-16.10	87672	22	3387	 539 2760 1584
asu-miR-71-3p	AgB03_g330_t05	462.00	-45.42	163.00	-16.10	87673	22	3387	 539 2760 1584
asu-miR-71-3p	AgB04_g096_t01	313.00	-31.05	163.00	-15.58	89535	22	1618	 1305 640
asu-miR-71-3p	AgB04_g096_t02	313.00	-31.05	163.00	-15.58	89536	22	1618	 1305 640
asu-miR-71-3p	AgB04_g096_t03	313.00	-31.05	163.00	-15.58	89537	22	1618	 1305 640
asu-miR-71-3p	AgB05_g073_t01	163.00	-26.41	163.00	-26.41	91399	22	1769	 1664
asu-miR-71-3p	AgB05_g073_t02	163.00	-26.41	163.00	-26.41	91401	22	1769	 1664
asu-miR-71-3p	AgB05_g140_t14	163.00	-12.85	163.00	-12.85	91779	22	2108	 1
asu-miR-71-3p	AgB05_g141_t01	307.00	-33.33	163.00	-18.09	91782	22	652	 273 366
asu-miR-71-3p	AgB13X_g005_t03	163.00	-26.99	163.00	-26.99	129669	22	105	 15
asu-miR-71-3p	AgB13X_g005_t06	163.00	-26.99	163.00	-26.99	129678	22	105	 15
asu-miR-71-3p	AgB14_g138_t01	163.00	-16.46	163.00	-16.46	130887	22	4031	 3548
asu-miR-71-3p	AgB14_g138_t02	163.00	-16.46	163.00	-16.46	130888	22	4031	 3548
asu-miR-71-3p	AgB29_g004_t06	163.00	-15.94	163.00	-15.94	148528	22	10084	 241
asu-miR-71-3p	AgB29_g004_t10	163.00	-15.94	163.00	-15.94	148532	22	10084	 241
asu-miR-71-3p	AgB31X_g011_t01	163.00	-17.57	163.00	-17.57	149793	22	1190	 541
asu-miR-71-3p	AgB31X_g011_t03	163.00	-17.57	163.00	-17.57	149796	22	1190	 541
asu-miR-71-3p	AgB31X_g011_t04	163.00	-17.57	163.00	-17.57	149797	22	1190	 541
asu-miR-71-3p	AgE05_g008_t09	163.00	-26.99	163.00	-26.99	147145	22	188	 15
asu-miR-71-3p	AgE05_g008_t10	163.00	-26.99	163.00	-26.99	147146	22	188	 15
asu-miR-71-3p	AgE05_g008_t11	163.00	-26.99	163.00	-26.99	147147	22	188	 15
asu-miR-71-3p	AgE05_g008_t12	163.00	-26.99	163.00	-26.99	147155	22	188	 15
asu-miR-71-3p	AgE05_g008_t13	163.00	-26.99	163.00	-26.99	147159	22	188	 15
asu-miR-71-3p	AgE05_g008_t14	163.00	-26.99	163.00	-26.99	147166	22	188	 15
asu-miR-71-3p	AgE09_g008_t02	163.00	-22.61	163.00	-22.61	148421	22	2155	 736
asu-miR-71-3p	AgR001_g272_t01	163.00	-22.15	163.00	-22.15	80495	22	3437	 1645
asu-miR-71-3p	AgR001_g394_t01	1053.00	-109.71	163.00	-22.87	80953	22	18361	 1720 8037 11707 14918 17479 12452 16106
asu-miR-71-3p	AgR001_g394_t02	1053.00	-109.71	163.00	-22.87	80955	22	16962	 321 6638 10308 13519 16080 11053 14707
asu-miR-71-3p	AgR002_g110_t01	163.00	-15.03	163.00	-15.03	84599	22	5688	 2641
asu-miR-71-3p	AgR003_g360_t01	163.00	-16.46	163.00	-16.46	94722	22	708	 36
asu-miR-71-3p	AgR005_g370_t17	163.00	-19.40	163.00	-19.40	98151	22	525	 237
asu-miR-71-3p	AgR005_g406_t05	163.00	-17.10	163.00	-17.10	98268	22	66	 26
asu-miR-71-3p	AgR006_g042_t01	163.00	-19.62	163.00	-19.62	98583	22	2691	 815
asu-miR-71-3p	AgR009X_g268_t01	309.00	-33.50	163.00	-19.38	105114	22	3385	 3306 1183
asu-miR-71-3p	AgR010_g018_t02	163.00	-22.17	163.00	-22.17	105540	22	1399	 18
asu-miR-71-3p	AgR010_g018_t03	163.00	-22.17	163.00	-22.17	105541	22	1561	 180
asu-miR-71-3p	AgR011_g218_t02	163.00	-20.73	163.00	-20.73	109201	22	664	 515
asu-miR-71-3p	AgR011_g292_t01	163.00	-17.68	163.00	-17.68	109541	22	147	 72
asu-miR-71-3p	AgR014X_g149_t01	163.00	-23.45	163.00	-23.45	112515	22	2254	 838
asu-miR-71-3p	AgR015_g059_t05	456.00	-65.90	163.00	-23.58	114399	22	2508	 149 663 180
asu-miR-71-3p	AgR019X_g108_t01	163.00	-15.40	163.00	-15.40	118431	22	3287	 967
asu-miR-71-3p	AgR019X_g108_t02	163.00	-15.40	163.00	-15.40	118432	22	3287	 967
asu-miR-71-3p	AgR019X_g108_t03	163.00	-15.40	163.00	-15.40	118433	22	3287	 967
asu-miR-71-3p	AgR019X_g108_t04	163.00	-15.40	163.00	-15.40	118434	22	3287	 967
asu-miR-71-3p	AgR019X_g192_t03	163.00	-21.02	163.00	-21.02	118870	22	1874	 499
asu-miR-71-3p	AgR020_g196_t01	303.00	-35.49	163.00	-18.47	119767	22	2455	 1684 1049
asu-miR-71-3p	AgR020_g196_t02	303.00	-35.49	163.00	-18.47	119770	22	2636	 1865 1230
asu-miR-71-3p	AgR020_g196_t03	303.00	-35.49	163.00	-18.47	119771	22	2455	 1684 1049
asu-miR-71-3p	AgR020_g196_t04	303.00	-35.49	163.00	-18.47	119772	22	2455	 1684 1049
asu-miR-71-3p	AgR020_g196_t05	303.00	-35.49	163.00	-18.47	119773	22	2455	 1684 1049
asu-miR-71-3p	AgR023_g076_t01	307.00	-31.99	163.00	-16.93	122992	22	3048	 886 1143
asu-miR-71-3p	AgR023_g076_t04	307.00	-31.99	163.00	-16.93	122993	22	3048	 886 1143
asu-miR-71-3p	AgR023_g076_t05	307.00	-31.99	163.00	-16.93	122994	22	3048	 886 1143
asu-miR-71-3p	AgR023_g076_t06	307.00	-31.99	163.00	-16.93	122995	22	3048	 886 1143
asu-miR-71-3p	AgR023_g076_t07	307.00	-31.99	163.00	-16.93	122996	22	3048	 886 1143
asu-miR-71-3p	AgR023_g076_t08	307.00	-31.99	163.00	-16.93	122997	22	3048	 886 1143
asu-miR-71-3p	AgR023_g076_t09	307.00	-31.99	163.00	-16.93	122999	22	3173	 1011 1268
asu-miR-71-3p	AgR023_g076_t10	307.00	-31.99	163.00	-16.93	123001	22	3173	 1011 1268
asu-miR-71-3p	AgR024_g049_t01	304.00	-20.68	163.00	-11.87	124559	22	3610	 85 863
asu-miR-71-3p	AgR024_g049_t02	304.00	-20.68	163.00	-11.87	124561	22	3610	 85 863
asu-miR-71-3p	AgR024_g049_t03	304.00	-20.68	163.00	-11.87	124562	22	4271	 746 1524
asu-miR-71-3p	AgR024_g049_t04	304.00	-20.68	163.00	-11.87	124564	22	3610	 85 863
asu-miR-71-3p	AgR024_g049_t05	304.00	-20.68	163.00	-11.87	124566	22	3610	 85 863
asu-miR-71-3p	AgR024_g049_t06	304.00	-20.68	163.00	-11.87	124568	22	3610	 85 863
asu-miR-71-3p	AgR024_g049_t07	304.00	-20.68	163.00	-11.87	124570	22	3610	 85 863
asu-miR-71-3p	AgR024_g049_t08	304.00	-20.68	163.00	-11.87	124572	22	3610	 85 863
asu-miR-71-3p	AgR024_g049_t09	304.00	-20.68	163.00	-11.87	124574	22	3610	 85 863
asu-miR-71-3p	AgR024_g049_t10	304.00	-20.68	163.00	-11.87	124575	22	4570	 1045 1823
asu-miR-71-3p	AgR024_g049_t11	304.00	-20.68	163.00	-11.87	124576	22	4570	 1045 1823
asu-miR-71-3p	AgR024_g049_t12	304.00	-20.68	163.00	-11.87	124577	22	4570	 1045 1823
asu-miR-71-3p	AgR025_g080_t01	321.00	-31.38	163.00	-17.71	125834	22	5566	 2005 518
asu-miR-71-3p	AgR025_g080_t02	321.00	-31.38	163.00	-17.71	125835	22	5566	 2005 518
asu-miR-71-3p	AgR025_g080_t03	321.00	-31.38	163.00	-17.71	125836	22	5566	 2005 518
asu-miR-71-3p	AgR025_g080_t04	321.00	-31.38	163.00	-17.71	125837	22	5566	 2005 518
asu-miR-71-3p	AgR026_g130_t01	163.00	-24.23	163.00	-24.23	127310	22	4022	 2388
asu-miR-71-3p	AgR026_g130_t02	163.00	-24.23	163.00	-24.23	127311	22	4022	 2388
asu-miR-71-3p	AgR026_g130_t03	163.00	-24.23	163.00	-24.23	127312	22	4022	 2388
asu-miR-71-3p	AgR026_g130_t04	163.00	-24.23	163.00	-24.23	127313	22	4022	 2388
asu-miR-71-3p	AgR026_g130_t05	163.00	-24.23	163.00	-24.23	127314	22	4022	 2388
asu-miR-71-3p	AgR026_g130_t06	163.00	-24.23	163.00	-24.23	127315	22	4022	 2388
asu-miR-71-3p	AgR026_g130_t07	163.00	-24.23	163.00	-24.23	127316	22	4022	 2388
asu-miR-71-3p	AgR026_g130_t08	163.00	-24.23	163.00	-24.23	127317	22	2750	 1116
asu-miR-71-3p	AgR027X_g092_t04	163.00	-16.28	163.00	-16.28	128454	22	4427	 66
asu-miR-71-3p	AgR035X_g013_t01	163.00	-17.61	163.00	-17.61	134011	22	2438	 1767
asu-miR-71-3p	AgR035X_g013_t02	163.00	-17.61	163.00	-17.61	134012	22	2438	 1767
asu-miR-71-3p	AgR035X_g013_t03	163.00	-17.61	163.00	-17.61	134013	22	2438	 1767
asu-miR-71-3p	AgR035X_g013_t04	163.00	-17.61	163.00	-17.61	134014	22	2438	 1767
asu-miR-71-3p	AgR035X_g013_t05	163.00	-17.61	163.00	-17.61	134027	22	2622	 1951
asu-miR-71-3p	AgR035X_g081_t01	163.00	-18.01	163.00	-18.01	134350	22	8087	 2497
asu-miR-71-3p	AgR035X_g081_t02	163.00	-18.01	163.00	-18.01	134351	22	8455	 2865
asu-miR-71-3p	AgR039_g097_t06	163.00	-19.26	163.00	-19.26	137570	22	2691	 1802
asu-miR-71-3p	AgR053_g004_t01	602.00	-54.11	163.00	-15.90	144224	22	3417	 2416 1917 2237 2633
asu-miR-71-3p	AgR053_g024_t01	163.00	-12.94	163.00	-12.94	144366	22	8436	 4423
asu-miR-71-3p	AgR053_g024_t02	163.00	-12.94	163.00	-12.94	144367	22	8436	 4423
asu-miR-71-3p	AgR053_g024_t03	163.00	-12.94	163.00	-12.94	144368	22	8436	 4423
asu-miR-71-3p	AgR078_g002_t01	163.00	-12.72	163.00	-12.72	150367	22	4691	 1413
asu-miR-71-3p	AgR078_g002_t03	163.00	-12.72	163.00	-12.72	150369	22	4691	 1413
asu-miR-71-3p	AgR078_g002_t04	163.00	-12.72	163.00	-12.72	150370	22	4141	 863
asu-miR-71-3p	AgR105_g001_t01	163.00	-19.56	163.00	-19.56	151423	22	2574	 1872
asu-miR-71-5p	AgB01_g348_t01	306.00	-39.83	163.00	-23.14	77445	23	1312	 1139 1177
asu-miR-71-5p	AgB01_g348_t02	306.00	-39.83	163.00	-23.14	77446	23	1312	 1139 1177
asu-miR-71-5p	AgB01_g684_t01	163.00	-21.98	163.00	-21.98	79090	23	6693	 1802
asu-miR-71-5p	AgB01_g743_t01	163.00	-20.27	163.00	-20.27	79266	23	5100	 44
asu-miR-71-5p	AgB02_g216_t01	163.00	-25.48	163.00	-25.48	82814	23	1120	 948
asu-miR-71-5p	AgB02_g216_t02	314.00	-41.84	163.00	-25.48	82815	23	3068	 2896 1856
asu-miR-71-5p	AgB02_g216_t03	314.00	-41.84	163.00	-25.48	82816	23	1679	 1507 467
asu-miR-71-5p	AgB03_g007_t01	452.00	-46.97	163.00	-20.44	86389	23	7337	 4704 4641 4069
asu-miR-71-5p	AgB03_g007_t02	452.00	-46.97	163.00	-20.44	86390	23	7337	 4704 4641 4069
asu-miR-71-5p	AgB03_g007_t03	452.00	-46.97	163.00	-20.44	86391	23	7337	 4704 4641 4069
asu-miR-71-5p	AgB03_g007_t04	452.00	-46.97	163.00	-20.44	86392	23	7337	 4704 4641 4069
asu-miR-71-5p	AgB03_g007_t05	452.00	-46.97	163.00	-20.44	86393	23	7337	 4704 4641 4069
asu-miR-71-5p	AgB03_g007_t06	452.00	-46.97	163.00	-20.44	86394	23	7337	 4704 4641 4069
asu-miR-71-5p	AgB03_g007_t07	452.00	-46.97	163.00	-20.44	86395	23	7337	 4704 4641 4069
asu-miR-71-5p	AgB03_g007_t09	452.00	-46.97	163.00	-20.44	86397	23	7337	 4704 4641 4069
asu-miR-71-5p	AgB03_g007_t10	452.00	-46.97	163.00	-20.44	86398	23	7337	 4704 4641 4069
asu-miR-71-5p	AgB03_g007_t11	452.00	-46.97	163.00	-20.44	86399	23	7337	 4704 4641 4069
asu-miR-71-5p	AgB03_g007_t12	452.00	-46.97	163.00	-20.44	86400	23	7337	 4704 4641 4069
asu-miR-71-5p	AgB03_g007_t13	452.00	-46.97	163.00	-20.44	86401	23	7337	 4704 4641 4069
asu-miR-71-5p	AgB03_g007_t14	452.00	-46.97	163.00	-20.44	86402	23	7337	 4704 4641 4069
asu-miR-71-5p	AgB03_g007_t15	452.00	-46.97	163.00	-20.44	86403	23	7337	 4704 4641 4069
asu-miR-71-5p	AgB03_g007_t16	452.00	-46.97	163.00	-20.44	86404	23	7337	 4704 4641 4069
asu-miR-71-5p	AgB03_g121_t01	163.00	-13.80	163.00	-13.80	86892	23	1810	 520
asu-miR-71-5p	AgB03_g123_t01	163.00	-13.80	163.00	-13.80	86893	23	1984	 520
asu-miR-71-5p	AgB03_g123_t02	163.00	-13.80	163.00	-13.80	86894	23	1984	 520
asu-miR-71-5p	AgB03_g123_t03	163.00	-13.80	163.00	-13.80	86895	23	1984	 520
asu-miR-71-5p	AgB03_g135_t01	308.00	-37.41	163.00	-23.13	86958	23	4331	 1859 1023
asu-miR-71-5p	AgB03_g135_t02	308.00	-37.41	163.00	-23.13	86959	23	4331	 1859 1023
asu-miR-71-5p	AgB04_g273_t01	447.00	-55.39	163.00	-21.66	90238	23	3748	 2814 583 3303
asu-miR-71-5p	AgB04_g296_t01	163.00	-19.57	163.00	-19.57	90288	23	1481	 944
asu-miR-71-5p	AgB04_g296_t02	163.00	-19.57	163.00	-19.57	90291	23	1649	 1097
asu-miR-71-5p	AgB04_g296_t03	163.00	-19.57	163.00	-19.57	90292	23	1496	 944
asu-miR-71-5p	AgB04_g296_t04	163.00	-19.57	163.00	-19.57	90293	23	1496	 944
asu-miR-71-5p	AgB04_g296_t06	163.00	-19.57	163.00	-19.57	90295	23	931	 379
asu-miR-71-5p	AgB04_g422_t11	163.00	-24.17	163.00	-24.17	90874	23	441	 27
asu-miR-71-5p	AgB06_g238_t02	163.00	-23.85	163.00	-23.85	100770	23	177	 88
asu-miR-71-5p	AgB07_g116_t01	736.00	-92.65	163.00	-22.82	107312	23	8269	 7212 5177 7968 2566 3638
asu-miR-71-5p	AgB07_g116_t02	736.00	-92.65	163.00	-22.82	107314	23	7938	 6881 4846 7637 2235 3307
asu-miR-71-5p	AgB07_g116_t03	736.00	-92.65	163.00	-22.82	107317	23	7938	 6881 4846 7637 2235 3307
asu-miR-71-5p	AgB07_g116_t04	736.00	-92.65	163.00	-22.82	107318	23	7770	 6713 4678 7469 2067 3139
asu-miR-71-5p	AgB07_g273_t01	1051.00	-133.93	163.00	-22.23	108123	23	9323	 4138 4262 8877 8804 7052 7200 5004
asu-miR-71-5p	AgB07_g273_t03	1051.00	-133.93	163.00	-22.23	108125	23	7441	 2256 2380 6995 6922 5170 5318 3122
asu-miR-71-5p	AgB08X_g142_t02	452.00	-50.45	163.00	-17.61	113546	23	3431	 3331 614 885
asu-miR-71-5p	AgB08X_g142_t03	452.00	-50.45	163.00	-17.61	113547	23	3431	 3331 614 885
asu-miR-71-5p	AgB10_g056_t01	163.00	-22.37	163.00	-22.37	123694	23	1700	 1514
asu-miR-71-5p	AgB10_g056_t02	163.00	-22.37	163.00	-22.37	123695	23	730	 544
asu-miR-71-5p	AgB10_g056_t03	163.00	-22.37	163.00	-22.37	123696	23	730	 544
asu-miR-71-5p	AgB12_g113_t01	616.00	-81.26	163.00	-26.77	128010	23	4675	 508 1796 3226 1759
asu-miR-71-5p	AgB12_g113_t02	616.00	-81.26	163.00	-26.77	128011	23	4675	 508 1796 3226 1759
asu-miR-71-5p	AgR002_g308_t01	308.00	-37.41	163.00	-23.13	85357	23	3341	 1848 1023
asu-miR-71-5p	AgR002_g308_t02	308.00	-37.41	163.00	-23.13	85358	23	3341	 1848 1023
asu-miR-71-5p	AgR002_g308_t03	308.00	-37.41	163.00	-23.13	85359	23	3341	 1848 1023
asu-miR-71-5p	AgR002_g308_t04	308.00	-37.41	163.00	-23.13	85360	23	3341	 1848 1023
asu-miR-71-5p	AgR002_g308_t05	308.00	-37.41	163.00	-23.13	85361	23	3341	 1848 1023
asu-miR-71-5p	AgR002_g308_t06	308.00	-37.41	163.00	-23.13	85362	23	3341	 1848 1023
asu-miR-71-5p	AgR002_g308_t07	308.00	-37.41	163.00	-23.13	85363	23	3341	 1848 1023
asu-miR-71-5p	AgR002_g308_t08	308.00	-37.41	163.00	-23.13	85364	23	3341	 1848 1023
asu-miR-71-5p	AgR002_g308_t09	308.00	-37.41	163.00	-23.13	85365	23	3341	 1848 1023
asu-miR-71-5p	AgR002_g308_t10	308.00	-37.41	163.00	-23.13	85366	23	3341	 1848 1023
asu-miR-71-5p	AgR002_g308_t11	308.00	-37.41	163.00	-23.13	85367	23	3341	 1848 1023
asu-miR-71-5p	AgR003_g219_t01	163.00	-19.40	163.00	-19.40	93949	23	612	 14
asu-miR-71-5p	AgR003_g219_t02	163.00	-19.40	163.00	-19.40	93950	23	844	 246
asu-miR-71-5p	AgR003_g219_t03	163.00	-19.40	163.00	-19.40	93951	23	612	 14
asu-miR-71-5p	AgR003_g279_t01	163.00	-15.78	163.00	-15.78	94296	23	4861	 1796
asu-miR-71-5p	AgR004_g204_t01	163.00	-18.89	163.00	-18.89	95759	23	626	 283
asu-miR-71-5p	AgR005_g016_t01	163.00	-17.26	163.00	-17.26	96736	23	3663	 2175
asu-miR-71-5p	AgR005_g016_t02	163.00	-17.26	163.00	-17.26	96737	23	3771	 2283
asu-miR-71-5p	AgR005_g016_t03	163.00	-17.26	163.00	-17.26	96739	23	3711	 2223
asu-miR-71-5p	AgR005_g016_t04	163.00	-17.26	163.00	-17.26	96741	23	2982	 1494
asu-miR-71-5p	AgR005_g150_t01	163.00	-21.02	163.00	-21.02	97261	23	2439	 2019
asu-miR-71-5p	AgR005_g263_t01	304.00	-35.75	163.00	-20.30	97734	23	5556	 65 934
asu-miR-71-5p	AgR005_g263_t02	304.00	-35.75	163.00	-20.30	97735	23	5556	 65 934
asu-miR-71-5p	AgR005_g263_t03	304.00	-35.75	163.00	-20.30	97738	23	5617	 126 995
asu-miR-71-5p	AgR008_g113_t01	458.00	-59.61	163.00	-23.06	103001	23	2848	 1552 2631 891
asu-miR-71-5p	AgR008_g113_t02	458.00	-59.61	163.00	-23.06	103002	23	2848	 1552 2631 891
asu-miR-71-5p	AgR008_g113_t03	458.00	-59.61	163.00	-23.06	103003	23	2848	 1552 2631 891
asu-miR-71-5p	AgR012_g040_t01	316.00	-37.15	163.00	-21.99	109887	23	2726	 2527 2388
asu-miR-71-5p	AgR012_g040_t02	316.00	-37.15	163.00	-21.99	109888	23	2726	 2527 2388
asu-miR-71-5p	AgR012_g040_t03	316.00	-37.15	163.00	-21.99	109889	23	2726	 2527 2388
asu-miR-71-5p	AgR012_g040_t04	316.00	-37.15	163.00	-21.99	109890	23	2726	 2527 2388
asu-miR-71-5p	AgR012_g040_t05	316.00	-37.15	163.00	-21.99	109891	23	2726	 2527 2388
asu-miR-71-5p	AgR012_g040_t06	316.00	-37.15	163.00	-21.99	109892	23	2726	 2527 2388
asu-miR-71-5p	AgR014X_g150_t08	163.00	-20.83	163.00	-20.83	112532	23	1055	 417
asu-miR-71-5p	AgR014X_g150_t09	163.00	-20.83	163.00	-20.83	112533	23	1055	 417
asu-miR-71-5p	AgR014X_g157_t01	465.00	-52.87	163.00	-20.21	112567	23	3217	 2308 2687 730
asu-miR-71-5p	AgR014X_g208_t01	308.00	-39.46	163.00	-22.73	112766	23	416	 182 108
asu-miR-71-5p	AgR014X_g208_t02	308.00	-39.46	163.00	-22.73	112767	23	1273	 1039 965
asu-miR-71-5p	AgR014X_g208_t03	308.00	-39.46	163.00	-22.73	112768	23	416	 182 108
asu-miR-71-5p	AgR014X_g208_t04	308.00	-39.46	163.00	-22.73	112769	23	416	 182 108
asu-miR-71-5p	AgR014X_g208_t05	308.00	-39.46	163.00	-22.73	112770	23	1220	 986 912
asu-miR-71-5p	AgR014X_g208_t06	308.00	-39.46	163.00	-22.73	112771	23	1273	 1039 965
asu-miR-71-5p	AgR014X_g208_t07	308.00	-39.46	163.00	-22.73	112772	23	1273	 1039 965
asu-miR-71-5p	AgR014X_g208_t08	308.00	-39.46	163.00	-22.73	112773	23	416	 182 108
asu-miR-71-5p	AgR014X_g208_t09	308.00	-39.46	163.00	-22.73	112774	23	416	 182 108
asu-miR-71-5p	AgR014X_g208_t10	308.00	-39.46	163.00	-22.73	112775	23	1273	 1039 965
asu-miR-71-5p	AgR014X_g208_t11	308.00	-39.46	163.00	-22.73	112776	23	416	 182 108
asu-miR-71-5p	AgR014X_g208_t12	308.00	-39.46	163.00	-22.73	112777	23	1273	 1039 965
asu-miR-71-5p	AgR014X_g208_t13	308.00	-39.46	163.00	-22.73	112778	23	1220	 986 912
asu-miR-71-5p	AgR014X_g208_t14	308.00	-39.46	163.00	-22.73	112779	23	1220	 986 912
asu-miR-71-5p	AgR014X_g208_t15	308.00	-39.46	163.00	-22.73	112790	23	1334	 1100 1026
asu-miR-71-5p	AgR014X_g208_t16	308.00	-39.46	163.00	-22.73	112791	23	1220	 986 912
asu-miR-71-5p	AgR014X_g208_t17	308.00	-39.46	163.00	-22.73	112792	23	1220	 986 912
asu-miR-71-5p	AgR016_g035_t02	445.00	-53.51	163.00	-22.47	115302	23	13186	 5710 4291 12560
asu-miR-71-5p	AgR017_g241_t01	163.00	-16.31	163.00	-16.31	116899	23	2302	 177
asu-miR-71-5p	AgR017_g241_t02	163.00	-16.31	163.00	-16.31	116900	23	2302	 177
asu-miR-71-5p	AgR017_g241_t03	163.00	-16.31	163.00	-16.31	116901	23	2302	 177
asu-miR-71-5p	AgR017_g241_t04	163.00	-16.31	163.00	-16.31	116902	23	2412	 287
asu-miR-71-5p	AgR017_g241_t05	163.00	-16.31	163.00	-16.31	116903	23	2412	 287
asu-miR-71-5p	AgR017_g241_t06	163.00	-16.31	163.00	-16.31	116904	23	2302	 177
asu-miR-71-5p	AgR017_g241_t07	163.00	-16.31	163.00	-16.31	116905	23	2412	 287
asu-miR-71-5p	AgR024_g045_t02	163.00	-20.70	163.00	-20.70	124510	23	1283	 461
asu-miR-71-5p	AgR024_g045_t03	163.00	-20.70	163.00	-20.70	124511	23	1283	 461
asu-miR-71-5p	AgR024_g045_t04	163.00	-20.70	163.00	-20.70	124512	23	1283	 461
asu-miR-71-5p	AgR024_g045_t05	163.00	-20.70	163.00	-20.70	124513	23	1283	 461
asu-miR-71-5p	AgR024_g045_t08	163.00	-20.70	163.00	-20.70	124528	23	1283	 461
asu-miR-71-5p	AgR029_g022_t01	163.00	-21.13	163.00	-21.13	129227	23	3636	 331
asu-miR-71-5p	AgR029_g022_t02	163.00	-21.13	163.00	-21.13	129228	23	3636	 331
asu-miR-71-5p	AgR029_g022_t03	163.00	-21.13	163.00	-21.13	129229	23	3636	 331
asu-miR-71-5p	AgR029_g022_t04	163.00	-21.13	163.00	-21.13	129230	23	3636	 331
asu-miR-71-5p	AgR029_g070_t02	163.00	-18.64	163.00	-18.64	129364	23	2485	 542
asu-miR-71-5p	AgR030_g123_t01	163.00	-24.57	163.00	-24.57	131378	23	858	 304
asu-miR-71-5p	AgR030_g123_t02	163.00	-24.57	163.00	-24.57	131379	23	858	 304
asu-miR-71-5p	AgR030_g123_t03	163.00	-24.57	163.00	-24.57	131382	23	919	 365
asu-miR-71-5p	AgR033_g046_t02	303.00	-36.29	163.00	-20.37	133248	23	1258	 655 166
asu-miR-71-5p	AgR033_g046_t03	303.00	-36.29	163.00	-20.37	133249	23	1197	 594 105
asu-miR-71-5p	AgR033_g046_t04	303.00	-36.29	163.00	-20.37	133251	23	1258	 655 166
asu-miR-71-5p	AgR033_g046_t06	303.00	-36.29	163.00	-20.37	133252	23	1197	 594 105
asu-miR-71-5p	AgR033_g046_t07	303.00	-36.29	163.00	-20.37	133254	23	1258	 655 166
asu-miR-71-5p	AgR033_g063_t01	163.00	-24.13	163.00	-24.13	133310	23	5610	 4446
asu-miR-71-5p	AgR033_g063_t02	163.00	-24.13	163.00	-24.13	133311	23	5610	 4446
asu-miR-71-5p	AgR033_g063_t03	163.00	-24.13	163.00	-24.13	133312	23	5610	 4446
asu-miR-71-5p	AgR033_g063_t04	163.00	-24.13	163.00	-24.13	133313	23	5610	 4446
asu-miR-71-5p	AgR033_g063_t05	163.00	-24.13	163.00	-24.13	133314	23	5610	 4446
asu-miR-71-5p	AgR033_g063_t06	163.00	-24.13	163.00	-24.13	133315	23	5610	 4446
asu-miR-71-5p	AgR038_g089_t01	314.00	-37.63	163.00	-20.11	137118	23	2720	 2517 306
asu-miR-71-5p	AgR038_g089_t02	314.00	-37.63	163.00	-20.11	137120	23	2455	 2252 41
asu-miR-71-5p	AgR038_g089_t03	314.00	-37.63	163.00	-20.11	137121	23	3522	 3319 1108
asu-miR-71-5p	AgR038_g089_t04	314.00	-37.63	163.00	-20.11	137123	23	2888	 2685 474
